976933084175241218;2016-01-07T14:59:43.108Z;Marve...
976931891134648321;2016-01-07T20:22:53.597Z;@Snik...
976931273196343296;2016-01-07T20:25:28.308Z;RT @s...
976932552165400576;2016-01-07T20:33:11.675Z;@Marv...
976931723677061120;2016-01-07T21:07:31.994Z;RT @k...
976933333262307328;2016-01-07T21:19:16.656Z;RT @t...
976931891734634497;2016-01-07T21:49:47.496Z;RT @i...
976932918265131008;2016-01-07T22:24:33.914Z;RT @_...
976931418193276928;2016-01-07T22:25:33.811Z;RT @f...
976936867424817152;2016-01-07T23:02:48.533Z;RT @S...
976943851683373057;2016-01-07T23:04:54.558Z;RT @f...
976933246830284800;2016-01-07T23:45:11.852Z;RT @o...
976937620109369344;2016-01-08T01:26:22.713Z;RT @T...
976930704327102464;2016-01-08T01:48:44.675Z;RT @a...
976942711960829952;2016-01-08T02:06:13.380Z;RT @k...
976943843298893824;2016-01-08T02:23:38.323Z;RT @A...
976942179368103936;2016-01-08T02:33:48.348Z;RT @A...
976944115039514624;2016-01-08T03:39:36.289Z;RT @h...
976937948108161024;2016-01-08T03:47:15.777Z;RT @M...
976930623657951235;2016-01-08T04:01:29.212Z;RT @a...
976942356464394240;2016-01-08T07:24:34.374Z;RT @Q...
976930134224650240;2016-01-08T09:28:44.052Z;RT @f...
976941621714542595;2016-01-08T09:59:11.542Z;marve...
976941341862256640;2016-01-08T10:52:06.870Z;RT @D...
976932281284734976;2016-01-08T13:16:05.915Z;RT @M...
976933298646724609;2016-01-08T15:01:06.139Z;RT @g...
976943875309924353;2016-01-08T17:43:49.010Z;RT @N...
976942341268393984;2016-01-08T23:59:26.202Z;RT @s...
976933769365028864;2016-01-09T00:14:38.712Z;RT @_...
976932640522690561;2016-01-09T00:39:46.258Z;RT @r...
976926547562127361;2016-01-09T00:51:27.452Z;RT @a...
976926320457285632;2016-01-09T00:55:00.649Z;RT @c...
976944121255514112;2016-01-09T01:07:45.326Z;RT @M...
976943347838337024;2016-01-09T02:10:48.917Z;RT @a...
976925867191537664;2016-01-09T02:20:34.901Z;RT @S...
976941958236123136;2016-01-09T06:12:17.397Z;RT @D...
976934502810386432;2016-01-09T08:08:19.901Z;RT @_...
976935916286676993;2016-01-09T10:20:04.600Z;RT @A...
976944505533468672;2016-01-09T11:05:16.150Z;RT @M...
976929010373529600;2016-01-09T11:36:28.900Z;Movie...
976934117328769025;2016-01-09T14:39:35.760Z;@Evan...
976945730547044353;2016-01-09T17:08:31.589Z;RT @i...
976933723651411978;2016-01-09T17:46:49.440Z;RT @_...
976941619353214976;2016-01-09T22:27:31.908Z;RT @a...
976941247536517123;2016-01-09T23:57:42.251Z;RT @f...
976926189708304384;2016-01-10T03:54:12.067Z;RT @M...
976931225276485632;2016-01-10T04:14:26.592Z;RT @A...
976931909514260480;2016-01-10T10:31:06.561Z;RT @a...
976938770149793792;2016-01-10T11:02:05.968Z;RT @c...
976936853856247809;2016-01-10T12:19:19.174Z;RT @B...
976925855841693696;2016-01-10T12:29:21.557Z;Marve...
976943023002193925;2016-01-10T13:49:50.678Z;RT @t...
976940717384888321;2016-01-10T17:59:12.401Z;RT @e...
976932131569127424;2016-01-10T21:44:33.058Z;RT @M...
976939676295720961;2016-01-11T01:27:43.516Z;RT @R...
976927967266988032;2016-01-11T01:54:42.570Z;RT @n...
976942433631129600;2016-01-11T04:40:03.620Z;RT @M...
976943514822070273;2016-01-11T08:27:54.285Z;RT @C...
976261825690943489;2016-01-11T10:05:01.266Z;RT @C...
976938060100272128;2016-01-11T13:48:08.550Z;RT @S...
976931320046768129;2016-01-11T14:42:18.530Z;RT @_...
976929818712342529;2016-01-11T16:08:41.628Z;RT @i...
976261155445444608;2016-01-11T16:25:59.693Z;RT @b...
976930661146808320;2016-01-11T17:22:22.518Z;RT @j...
976929657500119040;2016-01-11T18:34:01.673Z;RT @_...
976939240083902465;2016-01-11T21:42:54.222Z;RT @b...
976261286412607488;2016-01-11T22:59:22.989Z;RT @v...
976946135565824000;2016-01-12T02:29:34.134Z;RT @A...
976939664186757126;2016-01-12T04:08:40.851Z;RT @S...
976932268798349312;2016-01-12T07:20:40.557Z;RT @C...
976943731248054272;2016-01-12T10:11:47.120Z;RT @r...
976941946986991621;2016-01-12T12:56:18.618Z;RT @a...
976938878257963008;2016-01-12T13:42:03.378Z;RT @i...
976940085768785921;2016-01-12T13:56:47.204Z;RT @b...
976261549009465344;2016-01-12T16:07:27.714Z;Join ...
976261627447164928;2016-01-12T18:30:00.881Z;🔥 ht...
976932334594293760;2016-01-12T19:00:44.476Z;RT @w...
976926973774778368;2016-01-12T19:20:27.259Z;RT @p...
976926798134087681;2016-01-12T19:42:45.106Z;@Trol...
976939690954764288;2016-01-12T20:55:41.440Z;RT @_...
976941336757710854;2016-01-13T00:31:19.405Z;Na ve...
976933442339393539;2016-01-13T00:48:10.608Z;CRL h...
976935738355994630;2016-01-13T04:44:59.704Z;RT @g...
976934494811893760;2016-01-13T05:53:03.369Z;BITCH...
976937978856603649;2016-01-13T06:34:31.964Z;RT @z...
976937451661942785;2016-01-13T06:53:15.261Z;RT @_...
976945920427352069;2016-01-13T09:55:14.465Z;RT @b...
976940061349548032;2016-01-13T13:09:40.712Z;RT @_...
976944421508919297;2016-01-13T15:14:31.713Z;RT @_...
976929450431582208;2016-01-13T15:15:28.201Z;RT @_...
976941247343439872;2016-01-13T16:10:48.953Z;RT @i...
976936986966708224;2016-01-13T17:14:12.235Z;RT @A...
976934207908958209;2016-01-13T20:03:53.095Z;RT @f...
976929390398406657;2016-01-14T00:31:26.021Z;We’ve...
976935954480074752;2016-01-14T02:30:11.054Z;RT @g...
976934465862885381;2016-01-14T05:18:02.347Z;RT @k...
976930585011802112;2016-01-14T05:49:28.088Z;RT @Y...
976927111247261697;2016-01-14T05:55:47.047Z;Aveng...
976940867473891334;2016-01-14T07:31:34.615Z;RT @r...
976930666981023750;2016-01-14T14:14:02.571Z;RT @M...
976941469759045632;2016-01-14T15:21:22.269Z;RT @s...
976934359168004096;2016-01-14T18:13:19.736Z;RT @a...
976938897526665216;2016-01-14T18:47:26.065Z;RT @_...
976936099015745538;2016-01-14T19:26:51.044Z;RT @_...
976932712006209537;2016-01-14T20:11:54.835Z;RT @c...
976943398023258113;2016-01-14T21:38:11.408Z;RT @A...
976941547785740288;2016-01-15T01:17:41.262Z;RT @_...
976938123828510720;2016-01-15T05:00:11.280Z;RT @j...
976926048569954304;2016-01-15T08:32:38.031Z;RT @_...
976926755683528705;2016-01-15T11:41:38.457Z;RT @Y...
976938011974774784;2016-01-15T13:38:02.710Z;RT @J...
976937247596523520;2016-01-15T14:04:07.803Z;Marve...
976932176439709696;2016-01-15T14:11:05.968Z;RT @r...
976933781637562368;2016-01-15T14:14:29.878Z;RT @O...
976941804489728001;2016-01-15T14:39:52.355Z;10 PS...
976929172022087682;2016-01-15T17:58:56.575Z;RT @_...
976929544094527490;2016-01-15T20:02:46.855Z;RT @M...
976937361828392960;2016-01-15T20:57:46.681Z;Marve...
976934710822756353;2016-01-15T22:14:14.978Z;RT @e...
976927581978152962;2016-01-16T01:29:48.529Z;RT @a...
976926106224943107;2016-01-16T03:50:06.911Z;RT @e...
976943954666180608;2016-01-16T05:28:12.379Z;RT @r...
976935396343939073;2016-01-16T05:40:27.254Z;Tf? h...
976261706958610432;2016-01-16T06:56:45.911Z;RT @F...
976943955265781760;2016-01-16T08:45:49.721Z;RT @s...
976944526102290433;2016-01-16T09:40:38.320Z;RT @_...
976931453509472256;2016-01-16T10:12:29.395Z;RT @_...
976937081527197696;2016-01-16T10:26:15.557Z;RT @r...
976936157073301504;2016-01-16T13:32:04.357Z;RT @_...
976943874319896577;2016-01-16T13:38:57.761Z;RT @m...
976937514324905984;2016-01-16T13:48:22.114Z;RT @F...
976933642046930944;2016-01-16T16:10:35.413Z;RT @T...
976936468320063488;2016-01-16T16:22:20.898Z;RT @C...
976935969080389632;2016-01-16T16:27:06.983Z;RT @A...
976938069952692225;2016-01-16T18:12:20.726Z;RT @_...
976927817521946625;2016-01-16T19:35:56.593Z;RT @b...
976927126678130688;2016-01-16T19:47:40.667Z;RT @K...
976939764665540611;2016-01-16T20:36:33.349Z;marve...
976940645108523008;2016-01-16T21:20:32.540Z;Marve...
976928056043622408;2016-01-16T23:43:03.649Z;RT @E...
976935038913798144;2016-01-17T00:15:06.187Z;RT @N...
976934050635173888;2016-01-17T00:51:12.605Z;going...
976931670279540737;2016-01-17T04:53:44.450Z;RT @t...
976931137414160384;2016-01-17T06:14:30.735Z;RT @M...
976939666791456770;2016-01-17T07:09:54.779Z;RT @_...
976933407212089350;2016-01-17T07:43:35.774Z;RT @r...
976933721520721921;2016-01-17T09:31:39.628Z;RT @r...
976926979332169730;2016-01-17T13:38:27.933Z;RT @c...
976941154720780290;2016-01-17T19:46:54.557Z;RT @d...
976939559131824128;2016-01-17T23:19:10.023Z;RT @k...
976942323732041730;2016-01-17T23:58:04.612Z;RT @K...
976943765633097728;2016-01-18T00:16:42.619Z;RT @i...
976935720018313216;2016-01-18T01:56:42.121Z;RT @M...
976944202553659394;2016-01-18T04:54:31.978Z;RT @s...
976941719911632897;2016-01-18T05:59:59.698Z;RT @_...
976936300061306880;2016-01-18T07:08:03.422Z;RT @M...
976943826056171521;2016-01-18T07:26:19.504Z;RT @i...
976933665644171264;2016-01-18T10:11:59.541Z;RT @M...
976934434267156480;2016-01-18T10:37:47.822Z;Sarah...
976937711213871104;2016-01-18T10:48:36.760Z;RT @a...
976944868261027842;2016-01-18T11:11:02.248Z;RT @m...
976937968077328384;2016-01-18T13:06:34.304Z;RT @b...
976260905511079936;2016-01-18T14:35:05.015Z;@BTC_...
976939565469577216;2016-01-18T16:14:05.324Z;Women...
976927077248196608;2016-01-18T17:12:52.925Z;RT @_...
976926843369672704;2016-01-18T18:35:32.539Z;RT @A...
976938184650215426;2016-01-18T19:46:43.597Z;RT @N...
976937905166995456;2016-01-18T20:26:15.512Z;RT @N...
976933873245409280;2016-01-18T21:15:23.419Z;RT @L...
976932042071072768;2016-01-18T22:03:57.585Z;Y YO ...
976943964736708613;2016-01-18T23:50:28.977Z;RT @i...
976937512211025920;2016-01-19T03:12:35.358Z;RT @l...
976936116254380032;2016-01-19T03:54:45.041Z;RT @V...
976936530374688769;2016-01-19T04:07:31.716Z;RT @_...
976261417220308993;2016-01-19T05:36:41.398Z;💻@BL...
976930477213933568;2016-01-19T05:50:34.378Z;RT @A...
